FEA Run,Global Fitness
1,6.656501407824635
2,5.276879566865674
3,4.621461317870377
4,4.359364149159536
5,3.9966538533612384
6,3.769895622958853
7,3.5000677462016694
8,3.35052783329326
9,3.2061993137232077
10,2.7028573025476423
11,2.165866783742882
12,1.9879621387108952
13,1.9128165524768765
14,1.6781853482891447
15,1.5111784660359686
16,1.471430632691661
17,1.3917889518906077
18,1.167796270083692
19,1.1569495630780513
20,1.0395378126243213
21,0.8408689993779288
22,0.5301410462407792
23,0.3706447579397616
24,0.02378911963230168
25,0.02362425924331335
26,0.023621734782040438
27,0.023621724762076912
28,0.023621724737534766
29,0.023621724732386884
30,0.02362172473223767
31,0.023621724732234117
32,0.023621724732234117
33,0.023621724732234117
34,0.023621724732234117
35,0.023621724732234117
36,0.023621724732234117
37,0.023621724732234117
38,0.023621724732234117
39,0.023621724732234117
40,0.023621724732234117
41,0.023621724732234117
42,0.023621724732234117
43,0.023621724732234117
44,0.023621724732234117
45,0.023621724732234117
46,0.023621724732234117
47,0.023621724732234117
48,0.023621724732234117
49,0.023621724732234117
50,0.023621724732234117
