FEA Run,Global Fitness
1,11.322446436149882
2,7.283601416007908
3,5.167616351005638
4,3.9949005717370842
5,3.325188732690503
6,2.9570032792342755
7,2.73271566054563
8,2.414709527620499
9,1.983820811621133
10,1.849301497588748
11,1.6998036925076723
12,1.5986403442851338
13,1.5649453703336467
14,1.530744000400976
15,1.505138768091307
16,1.460338235470147
17,1.4602835080075427
18,1.460283083023921
19,1.4602830805220965
20,1.4421746763200685
21,1.4421701318948164
22,1.442170121110959
23,1.442170120541793
24,1.4421701205417645
25,1.442170120541722
26,1.4421701205417183
27,1.4421701205417183
28,1.4421701205417183
29,1.4421701205417183
30,1.4421701205417183
31,1.4421701205417183
32,1.4421701205417183
33,1.4421701205417183
34,1.4421701205417183
35,1.4421701205417183
36,1.4421701205417183
37,1.4421701205417183
38,1.4421701205417183
39,1.4421701205417183
40,1.4421701205417183
41,1.4421701205417183
42,1.4421701205417183
43,1.4421701205417183
44,1.4421701205417183
45,1.4421701205417183
46,1.4421701205417183
47,1.4421701205417183
48,1.4421701205417183
49,1.4421701205417183
50,1.4421701205417183
