FEA Run,Global Fitness
1,56.90078621810963
2,51.931946869277475
3,50.17099412221427
4,49.31511059418207
5,49.09957840858982
6,49.04306857557721
7,48.981164214861344
8,48.963081227231086
9,48.8382231632358
10,48.574610070912954
11,48.25278363540524
12,48.16137786126467
13,47.99412984736858
14,47.72447330552937
15,47.720824581007015
16,47.72055405800895
17,47.635173302067585
18,47.61794933733897
19,47.58060635157003
20,47.51639266491938
21,47.494839973447775
22,47.48142644523895
23,47.48022708142863
24,47.41161280213092
25,47.1657949655424
26,47.13107754742913
27,47.06690072966029
28,47.0464449864613
29,47.04562168054178
30,46.94921829675382
31,46.834960810299236
32,46.82474445479667
33,46.82441791367777
34,46.81645318793201
35,46.81599555211962
36,46.815983071196186
37,46.815983067822536
38,46.79907703854428
39,46.603244492125086
40,46.564283460539144
41,46.54189577423784
42,46.48822175055807
43,46.46825165724221
44,46.463612173930905
45,46.46357728314611
46,46.44595716924957
47,46.4406921930417
48,46.44049078999241
49,46.44049057164056
50,46.436327357757946
