FEA Run,Global Fitness
1,58.93347534007858
2,50.87140447258949
3,48.10240108937448
4,46.98654526161193
5,46.431826258414915
6,46.35374763107722
7,46.22964581824199
8,46.180254987273365
9,46.16452960250072
10,46.154675676301125
11,46.100528851944375
12,46.09411832556904
13,46.06844470171009
14,46.03777811929163
15,46.037586642391254
16,46.03758635599852
17,46.03758635554702
18,45.99308313362077
19,45.98569239367512
20,45.98045827481508
21,45.98042754710575
22,45.980427497480534
23,45.959618140052854
24,45.959435462632925
25,45.954177286095906
26,45.94362564442335
27,45.943618767455305
28,45.94361632084177
29,45.94361631712193
30,45.94361631711884
31,45.93834023351626
32,45.933037361323336
33,45.93303592713794
34,45.93303506236123
35,45.933035032060275
36,45.927734801192386
37,45.92773369536968
38,45.9277336709373
39,45.922478109196845
40,45.92242517277197
41,45.92242513590392
42,45.92242513576805
43,45.91711578207818
44,45.917110188578114
45,45.91710940835536
46,45.831086004609745
47,45.83107111610235
48,45.831071113809244
49,45.83107111363711
50,45.83107111363681
